"SKU","Name","URL to product","Price","Retail Price","URL to image","URL to thumbnail image","Commission","Category","SubCategory","Description","SearchTerms","Status","Your MerchantID","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Manufacturer","PartNumber","MerchantCategory","MerchantSubcategory","ShortDescription","ISBN","UPC","CrossSell","MerchantGroup","MerchantSubgroup","CompatibleWith","CompareTo","QuantityDiscount","Bestseller","AddToCartURL","ReviewsRSSURL","Option1","Option2","Option3","Option4","Option5","customCommissions","customCommissionIsFlatRate","customCommissionNewCustomerMultiplier","mobileURL","mobileImage","mobileThumbnail","ReservedForFutureUse","ReservedForFutureUse","ReservedForFutureUse","ReservedForFutureUse"
"B1TM-500","Vitamin B1 (Thiamine Mononitrate) - 500g Pure Powder","http://www.bulksupplements.com/vitamin-b1-thiamine-mononitrate.html","52.96","","http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_193.jpg","http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_193.jpg","","12","183","When a person’s diet is such that carbohydrates make up their main source of energy, this will require the body to produce more Thiamine. If this is not possible, supplementation may be needed.","","instock","53326","","","","","","BulkSupplements","","","","Vitamin B1 provides the body with a source of Thiamine to use in the process of breaking down carbohydrates to be used as energy. Thiamine is also necessary for amino acids to be properly metabolized. ","","849720007124","","","","","","","","","","","","","","","","","","","","","","","",""
"B1TM-1KG","Vitamin B1 (Thiamine Mononitrate) - 1kg Pure Powder","http://www.bulksupplements.com/vitamin-b1-thiamine-mononitrate.html","94.96","","http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_194.jpg","http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_194.jpg","","12","183","When a person’s diet is such that carbohydrates make up their main source of energy, this will require the body to produce more Thiamine. If this is not possible, supplementation may be needed.","","instock","53326","","","","","","BulkSupplements","","","","Vitamin B1 provides the body with a source of Thiamine to use in the process of breaking down carbohydrates to be used as energy. Thiamine is also necessary for amino acids to be properly metabolized. ","","849720007131","","","","","","","","","","","","","","","","","","","","","","","",""
"B1TM-5KG","Vitamin B1 (Thiamine Mononitrate) - 5kg Pure Powder","http://www.bulksupplements.com/vitamin-b1-thiamine-mononitrate.html","415.96","","http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_195.jpg","http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_195.jpg","","12","183","When a person’s diet is such that carbohydrates make up their main source of energy, this will require the body to produce more Thiamine. If this is not possible, supplementation may be needed.","","instock","53326","","","","","","BulkSupplements","","","","Vitamin B1 provides the body with a source of Thiamine to use in the process of breaking down carbohydrates to be used as energy. Thiamine is also necessary for amino acids to be properly metabolized. ","","849720010704","","","","","","","","","","","","","","","","","","","","","","","",""
"B1TM-25KG","Vitamin B1 (Thiamine Mononitrate) - 25kg Pure Powder","http://www.bulksupplements.com/vitamin-b1-thiamine-mononitrate.html","1710.96","","http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_196.jpg","http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_196.jpg","","12","183","When a person’s diet is such that carbohydrates make up their main source of energy, this will require the body to produce more Thiamine. If this is not possible, supplementation may be needed.","","soldout","53326","","","","","","BulkSupplements","","","","Vitamin B1 provides the body with a source of Thiamine to use in the process of breaking down carbohydrates to be used as energy. Thiamine is also necessary for amino acids to be properly metabolized. ","","849720010698","","","","","","","","","","","","","","","","","","","","","","","",""
"B12PC-10","Vitamin B12 (Pure Cyanocobalamin) - 10g Pure Powder","http://www.bulksupplements.com/vitamin-b12-pure-cyanocobalamin.html","68.96","","http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_36.png","http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_36.png","","12","183","Excluding fortified foods, the only sources of Vitamin B12 that might be considered reliable are sources from dairy or meat. If someone has weak stomach acid or a reduced gastric acid output, it may be difficult to get the necessary daily value of Vitamin B12 from natural sources. This is why multivitamins and supplements exist.","","instock","53326","","","","","","BulkSupplements","","","","Cyanocobalamin is another name for Vitamin B12. Most water-soluble nutrients and vitamins are usually quickly expelled through the urinary tract, making Vitamin B12 fairly unique. This product is completely pure and should be used with caution. It is not intended for individual use.","","849720007322","","","","","","","","","","","","","","","","","","","","","","","",""
"B12PC-25","Vitamin B12 (Pure Cyanocobalamin) - 25g Pure Powder","http://www.bulksupplements.com/vitamin-b12-pure-cyanocobalamin.html","154.96","","http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_37.png","http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_37.png","","12","183","Excluding fortified foods, the only sources of Vitamin B12 that might be considered reliable are sources from dairy or meat. If someone has weak stomach acid or a reduced gastric acid output, it may be difficult to get the necessary daily value of Vitamin B12 from natural sources. This is why multivitamins and supplements exist.","","instock","53326","","","","","","BulkSupplements","","","","Cyanocobalamin is another name for Vitamin B12. Most water-soluble nutrients and vitamins are usually quickly expelled through the urinary tract, making Vitamin B12 fairly unique. This product is completely pure and should be used with caution. It is not intended for individual use.","","849720007339","","","","","","","","","","","","","","","","","","","","","","","",""
"B12PC-50","Vitamin B12 (Pure Cyanocobalamin) - 50g Pure Powder","http://www.bulksupplements.com/vitamin-b12-pure-cyanocobalamin.html","298.96","","http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_38.png","http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_38.png","","12","183","Excluding fortified foods, the only sources of Vitamin B12 that might be considered reliable are sources from dairy or meat. If someone has weak stomach acid or a reduced gastric acid output, it may be difficult to get the necessary daily value of Vitamin B12 from natural sources. This is why multivitamins and supplements exist.","","instock","53326","","","","","","BulkSupplements","","","","Cyanocobalamin is another name for Vitamin B12. Most water-soluble nutrients and vitamins are usually quickly expelled through the urinary tract, making Vitamin B12 fairly unique. This product is completely pure and should be used with caution. It is not intended for individual use.","","849720007346","","","","","","","","","","","","","","","","","","","","","","","",""
"B12PC-100","Vitamin B12 (Pure Cyanocobalamin) - 100g Pure Powder","http://www.bulksupplements.com/vitamin-b12-pure-cyanocobalamin.html","469.96","","http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_39.png","http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_39.png","","12","183","Excluding fortified foods, the only sources of Vitamin B12 that might be considered reliable are sources from dairy or meat. If someone has weak stomach acid or a reduced gastric acid output, it may be difficult to get the necessary daily value of Vitamin B12 from natural sources. This is why multivitamins and supplements exist.","","soldout","53326","","","","","","BulkSupplements","","","","Cyanocobalamin is another name for Vitamin B12. Most water-soluble nutrients and vitamins are usually quickly expelled through the urinary tract, making Vitamin B12 fairly unique. This product is completely pure and should be used with caution. It is not intended for individual use.","","849720007353","","","","","","","","","","","","","","","","","","","","","","","",""
"B12PC-250","Vitamin B12 (Pure Cyanocobalamin) - 250g Pure Powder","http://www.bulksupplements.com/vitamin-b12-pure-cyanocobalamin.html","1159.96","","http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_40.png","http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_40.png","","12","183","Excluding fortified foods, the only sources of Vitamin B12 that might be considered reliable are sources from dairy or meat. If someone has weak stomach acid or a reduced gastric acid output, it may be difficult to get the necessary daily value of Vitamin B12 from natural sources. This is why multivitamins and supplements exist.","","soldout","53326","","","","","","BulkSupplements","","","","Cyanocobalamin is another name for Vitamin B12. Most water-soluble nutrients and vitamins are usually quickly expelled through the urinary tract, making Vitamin B12 fairly unique. This product is completely pure and should be used with caution. It is not intended for individual use.","","849720007360","","","","","","","","","","","","","","","","","","","","","","","",""
"B12PC-500","Vitamin B12 (Pure Cyanocobalamin) - 500g Pure Powder","http://www.bulksupplements.com/vitamin-b12-pure-cyanocobalamin.html","2311.96","","http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_41.png","http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_41.png","","12","183","Excluding fortified foods, the only sources of Vitamin B12 that might be considered reliable are sources from dairy or meat. If someone has weak stomach acid or a reduced gastric acid output, it may be difficult to get the necessary daily value of Vitamin B12 from natural sources. This is why multivitamins and supplements exist.","","soldout","53326","","","","","","BulkSupplements","","","","Cyanocobalamin is another name for Vitamin B12. Most water-soluble nutrients and vitamins are usually quickly expelled through the urinary tract, making Vitamin B12 fairly unique. This product is completely pure and should be used with caution. It is not intended for individual use.","","849720007377","","","","","","","","","","","","","","","","","","","","","","","",""
"B12PC-1KG","Vitamin B12 (Pure Cyanocobalamin) - 1kg Pure Powder","http://www.bulksupplements.com/vitamin-b12-pure-cyanocobalamin.html","4611.96","","http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_34.png","http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_34.png","","12","183","Excluding fortified foods, the only sources of Vitamin B12 that might be considered reliable are sources from dairy or meat. If someone has weak stomach acid or a reduced gastric acid output, it may be difficult to get the necessary daily value of Vitamin B12 from natural sources. This is why multivitamins and supplements exist.","","instock","53326","","","","","","BulkSupplements","","","","Cyanocobalamin is another name for Vitamin B12. Most water-soluble nutrients and vitamins are usually quickly expelled through the urinary tract, making Vitamin B12 fairly unique. This product is completely pure and should be used with caution. It is not intended for individual use.","","849720007384","","","","","","","","","","","","","","","","","","","","","","","",""
"B121%-25","Vitamin B12 1% (Cyanocobalamin) - 25g Pure Powder","http://www.bulksupplements.com/vitamin-b12-1-cyanocobalamin.html","12.96","","http://www.bulksupplements.com/media/catalog/product/v/i/vitamin_b12_1_cyanocobalamin_.jpg","http://www.bulksupplements.com/media/catalog/product/v/i/vitamin_b12_1_cyanocobalamin_.jpg","","12","183","Excluding fortified foods, the only sources of Vitamin B12 that might be considered reliable are sources from dairy or meat. If someone has weak stomach acid or a reduced gastric acid output, it may be difficult to get the necessary daily value of Vitamin B12 from natural sources. This is why multivitamins and supplements exist.","","soldout","53326","","","","","","BulkSupplements","","","","Cyanocobalamin is another name for Vitamin B12. Most water-soluble nutrients and vitamins are usually quickly expelled through the urinary tract, making Vitamin B12 fairly unique.","","849720007391","","","","","","","","","","","","","","","","","","","","","","","",""
