"id";"item_group_id";"title";"link";"price";"online_only";"description";"condition";"product_type";"google_product_category";"image_link";"availability";"quantity";"featured_product";"shipping_weight";"manufacturer";"brand";"mpn";"gtin"
"L-HIS- HCL-1KG";"L-HIS- HCL";"L-Histidine HCL - 1kg Pure Powder";"http://www.bulksupplements.com/l-histidine-hcl.html";"89.96";"y";"Histidine is an essential amino acid. L-Histidine, specifically, cannot be formed by other nutrients and must be present within one’s diet. This formula utilizes HCL to balance out the pH. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_53.jpg";"in stock";"41";"no";"2.21 kilograms";"BulkSupplements";"BulkSupplements";"L-HIS- HCL-1KG";"849720005632"
"L-HIS-HCL-5KG";"L-HIS- HCL";"L-Histidine HCL - 5kg Pure Powder";"http://www.bulksupplements.com/l-histidine-hcl.html";"389.96";"y";"Histidine is an essential amino acid. L-Histidine, specifically, cannot be formed by other nutrients and must be present within one’s diet. This formula utilizes HCL to balance out the pH. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_54.jpg";"in stock";"4998";"no";"11.02 kilograms";"BulkSupplements";"BulkSupplements";"L-HIS-HCL-5KG";"849720010575"
"L-HIS- HCL-25KG";"L-HIS- HCL";"L-Histidine HCL - 25kg Pure Powder";"http://www.bulksupplements.com/l-histidine-hcl.html";"1597.96";"y";"Histidine is an essential amino acid. L-Histidine, specifically, cannot be formed by other nutrients and must be present within one’s diet. This formula utilizes HCL to balance out the pH. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_55.jpg";"out of stock";"0";"no";"57.42 kilograms";"BulkSupplements";"BulkSupplements";"L-HIS- HCL-25KG";"849720010568"
"L-ISO-100";"L-ISO";"L-Isoleucine - 100g Pure Powder";"http://www.bulksupplements.com/l-isoleucine.html";"12.96";"y";"L-Isoleucine is an essential amino acid that is routinely used by bodybuilders for energy and endurance.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_128.jpg";"in stock";"38";"no";"0.22 kilograms";"BulkSupplements";"BulkSupplements";"L-ISO-100";"849720005649"
"L-ISO-250";"L-ISO";"L-Isoleucine - 250g Pure Powder";"http://www.bulksupplements.com/l-isoleucine.html";"17.96";"y";"L-Isoleucine is an essential amino acid that is routinely used by bodybuilders for energy and endurance.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_126.jpg";"in stock";"16";"no";"0.55 kilograms";"BulkSupplements";"BulkSupplements";"L-ISO-250";"849720005656"
"L-ISO-500";"L-ISO";"L-Isoleucine - 500g Pure Powder";"http://www.bulksupplements.com/l-isoleucine.html";"28.96";"y";"L-Isoleucine is an essential amino acid that is routinely used by bodybuilders for energy and endurance.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_124.jpg";"out of stock";"0";"no";"1.10 kilograms";"BulkSupplements";"BulkSupplements";"L-ISO-500";"849720005663"
"L-ISO-1KG";"L-ISO";"L-Isoleucine - 1kg Pure Powder";"http://www.bulksupplements.com/l-isoleucine.html";"46.96";"y";"L-Isoleucine is an essential amino acid that is routinely used by bodybuilders for energy and endurance.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_127.jpg";"in stock";"9";"no";"2.21 kilograms";"BulkSupplements";"BulkSupplements";"L-ISO-1KG";"849720005670"
"L-ISO-5KG";"L-ISO";"L-Isoleucine - 5kg Pure Powder";"http://www.bulksupplements.com/l-isoleucine.html";"201.96";"y";"L-Isoleucine is an essential amino acid that is routinely used by bodybuilders for energy and endurance.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_123.jpg";"out of stock";"0";"no";"11.02 kilograms";"BulkSupplements";"BulkSupplements";"L-ISO-5KG";"849720010438"
"L-ISO-25KG";"L-ISO";"L-Isoleucine - 25kg Pure Powder";"http://www.bulksupplements.com/l-isoleucine.html";"791.96";"y";"L-Isoleucine is an essential amino acid that is routinely used by bodybuilders for energy and endurance.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_125.jpg";"in stock";"12";"no";"57.42 kilograms";"BulkSupplements";"BulkSupplements";"L-ISO-25KG";"849720010421"
"L-LEU-100";"L-LEU";"L-Leucine - 100g Pure Powder";"http://www.bulksupplements.com/l-leucine.html";"10.96";"y";"L-Leucine is a type of amino acid that is derived from reactions taking place between pancreatic enzymes and protein.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_246.jpg";"in stock";"137";"no";"0.22 kilograms";"BulkSupplements";"BulkSupplements";"L-LEU-100";"849720005687"
"L-LEU-250";"L-LEU";"L-Leucine - 250g Pure Powder";"http://www.bulksupplements.com/l-leucine.html";"13.96";"y";"L-Leucine is a type of amino acid that is derived from reactions taking place between pancreatic enzymes and protein.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_241.jpg";"in stock";"1615";"no";"0.55 kilograms";"BulkSupplements";"BulkSupplements";"L-LEU-250";"849720005694"
"L-LEU-500";"L-LEU";"L-Leucine - 500g Pure Powder";"http://www.bulksupplements.com/l-leucine.html";"19.96";"y";"L-Leucine is a type of amino acid that is derived from reactions taking place between pancreatic enzymes and protein.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_242.jpg";"in stock";"40";"no";"1.10 kilograms";"BulkSupplements";"BulkSupplements";"L-LEU-500";"849720005700"
"L-LEU-1KG";"L-LEU";"L-Leucine - 1kg Pure Powder";"http://www.bulksupplements.com/l-leucine.html";"27.96";"y";"L-Leucine is a type of amino acid that is derived from reactions taking place between pancreatic enzymes and protein.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_243.jpg";"in stock";"2";"no";"2.21 kilograms";"BulkSupplements";"BulkSupplements";"L-LEU-1KG";"849720005717"
"L-LEU-5KG";"L-LEU";"L-Leucine - 5kg Pure Powder";"http://www.bulksupplements.com/l-leucine.html";"118.96";"y";"L-Leucine is a type of amino acid that is derived from reactions taking place between pancreatic enzymes and protein.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_244.jpg";"in stock";"4973";"no";"11.02 kilograms";"BulkSupplements";"BulkSupplements";"L-LEU-5KG";"849720010452"
"L-LEU-25KG";"L-LEU";"L-Leucine - 25kg Pure Powder";"http://www.bulksupplements.com/l-leucine.html";"288.96";"y";"L-Leucine is a type of amino acid that is derived from reactions taking place between pancreatic enzymes and protein.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_245.jpg";"in stock";"24";"no";"57.42 kilograms";"BulkSupplements";"BulkSupplements";"L-LEU-25KG";"849720010445"
"L-LYS-HCL-250";"L-LYS-HCL";"L-Lysine HCL - 250g Pure Powder";"http://www.bulksupplements.com/l-lysine-hcl.html";"10.96";"y";"L-Lysine HCL is an essential amino acid. The HCL is added to the base L-Lysine to assist with digestion and to make it more soluble.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_238.jpg";"in stock";"402";"no";"0.55 kilograms";"BulkSupplements";"BulkSupplements";"L-LYS-HCL-250";"849720005724"
"L-LYS-HCL-500";"L-LYS-HCL";"L-Lysine HCL - 500g Pure Powder";"http://www.bulksupplements.com/l-lysine-hcl.html";"14.96";"y";"L-Lysine HCL is an essential amino acid. The HCL is added to the base L-Lysine to assist with digestion and to make it more soluble.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_239.jpg";"in stock";"954";"no";"1.10 kilograms";"BulkSupplements";"BulkSupplements";"L-LYS-HCL-500";"849720005731"
"L-LYS-HCL-1KG";"L-LYS-HCL";"L-Lysine HCL - 1kg Pure Powder";"http://www.bulksupplements.com/l-lysine-hcl.html";"18.96";"y";"L-Lysine HCL is an essential amino acid. The HCL is added to the base L-Lysine to assist with digestion and to make it more soluble.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_240.jpg";"in stock";"2668";"no";"2.21 kilograms";"BulkSupplements";"BulkSupplements";"L-LYS-HCL-1KG";"849720005748"
"L-LYS-HCL-5KG";"L-LYS-HCL";"L-Lysine HCL - 5kg Pure Powder";"http://www.bulksupplements.com/l-lysine-hcl.html";"68.96";"y";"L-Lysine HCL is an essential amino acid. The HCL is added to the base L-Lysine to assist with digestion and to make it more soluble.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_241.jpg";"in stock";"4929";"no";"11.02 kilograms";"BulkSupplements";"BulkSupplements";"L-LYS-HCL-5KG";"849720010100"
"L-LYS-HCL-25KG";"L-LYS-HCL";"L-Lysine HCL - 25kg Pure Powder";"http://www.bulksupplements.com/l-lysine-hcl.html";"122.96";"y";"L-Lysine HCL is an essential amino acid. The HCL is added to the base L-Lysine to assist with digestion and to make it more soluble.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_242.jpg";"in stock";"122";"no";"57.42 kilograms";"BulkSupplements";"BulkSupplements";"L-LYS-HCL-25KG";"849720010094"
"L-MTH-100";"L-MTH";"L-Methionine - 100g Pure Powder";"http://www.bulksupplements.com/l-methionine.html";"14.96";"y";"Methionine is an essential amino acid needed to help produce S-Adenosyl methionine (SAMe) through combination with Adenosine Triphosphate. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_36.jpg";"in stock";"35";"no";"0.22 kilograms";"BulkSupplements";"BulkSupplements";"L-MTH-100";"849720013736"
"L-MTH-250";"L-MTH";"L-Methionine - 250g Pure Powder";"http://www.bulksupplements.com/l-methionine.html";"21.96";"y";"Methionine is an essential amino acid needed to help produce S-Adenosyl methionine (SAMe) through combination with Adenosine Triphosphate. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_37.jpg";"in stock";"142";"no";"0.55 kilograms";"BulkSupplements";"BulkSupplements";"L-MTH-250";"849720005762"
"L-MTH-500";"L-MTH";"L-Methionine - 500g Pure Powder";"http://www.bulksupplements.com/l-methionine.html";"36.96";"y";"Methionine is an essential amino acid needed to help produce S-Adenosyl methionine (SAMe) through combination with Adenosine Triphosphate. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_38.jpg";"in stock";"48";"no";"1.10 kilograms";"BulkSupplements";"BulkSupplements";"L-MTH-500";"849720005779"
"L-MTH-1KG";"L-MTH";"L-Methionine - 1kg Pure Powder";"http://www.bulksupplements.com/l-methionine.html";"62.96";"y";"Methionine is an essential amino acid needed to help produce S-Adenosyl methionine (SAMe) through combination with Adenosine Triphosphate. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_39.jpg";"in stock";"29";"no";"2.21 kilograms";"BulkSupplements";"BulkSupplements";"L-MTH-1KG";"849720005786"
"L-MTH-5KG";"L-MTH";"L-Methionine - 5kg Pure Powder";"http://www.bulksupplements.com/l-methionine.html";"271.96";"y";"Methionine is an essential amino acid needed to help produce S-Adenosyl methionine (SAMe) through combination with Adenosine Triphosphate. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_40.jpg";"in stock";"4996";"no";"13.01 kilograms";"BulkSupplements";"BulkSupplements";"L-MTH-5KG";"849720010391"
"L-MTH-25KG";"L-MTH";"L-Methionine - 25kg Pure Powder";"http://www.bulksupplements.com/l-methionine.html";"1091.00";"y";"Methionine is an essential amino acid needed to help produce S-Adenosyl methionine (SAMe) through combination with Adenosine Triphosphate. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_41.jpg";"in stock";"3";"no";"57.42 kilograms";"BulkSupplements";"BulkSupplements";"L-MTH-25KG";"849720010384"
"L-NOR-10";"L-NOR";"L-Norvaline - 10g Pure Powder";"http://www.bulksupplements.com/l-norvaline.html";"14.96";"y";"Norvaline is an analog of the BCAA Valine. It is soluble in water and formed through Leucine synthesis.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_7_1.jpg";"in stock";"118";"no";"0.02 kilograms";"BulkSupplements";"BulkSupplements";"L-NOR-10";"849720005793"
"L-NOR-25";"L-NOR";"L-Norvaline - 25g Pure Powder";"http://www.bulksupplements.com/l-norvaline.html";"19.96";"y";"Norvaline is an analog of the BCAA Valine. It is soluble in water and formed through Leucine synthesis.";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_141.jpg";"in stock";"102";"no";"0.06 kilograms";"BulkSupplements";"BulkSupplements";"L-NOR-25";"849720005809"
